Employee ID,Employee Name,Gender,Age,Department,Job Role,Hire Date,Employment Status,Resignation Date,Education Level,Region,Monthly Salary,Bonus,Performance Score,Overtime Hours,Attendance Rate (%),Years at Company,Job Satisfaction
EMP002481,Employee_2481,Male,55,IT,Software Engineer,2021-07-05,Active,,Bachelor,Bandung,5372298,372970,3.32,12,88.75,5.023956194387406,1
EMP002482,Employee_2482,Male,51,Logistics,Warehouse Staff,2019-09-26,Active,,Bachelor,Jakarta,10311104,5038886,5.0,2,84.58,6.798083504449007,5
EMP002483,Employee_2483,Male,49,Marketing,Marketing Executive,2024-07-12,Active,,Master,Jakarta,29150181,7775825,4.72,34,82.01,2.004106776180698,1
EMP002484,Employee_2484,Female,33,Marketing,SEO Specialist,2018-06-15,Active,,Diploma,Bandung,18711515,1185951,2.57,16,97.22,8.07939767282683,5
EMP002485,Employee_2485,Female,29,Marketing,SEO Specialist,2022-11-20,Active,,Diploma,Jakarta,13335052,2279840,3.42,59,98.37,3.646817248459959,1
EMP002486,Employee_2486,Female,54,Customer Service,Call Center,2021-08-23,Active,,Master,Yogyakarta,15428302,7711616,2.52,36,95.55,4.889801505817933,3
EMP002487,Employee_2487,Male,49,Marketing,SEO Specialist,2019-12-09,Active,,Bachelor,Semarang,14930275,5819401,4.71,14,78.52,6.595482546201232,4
EMP002488,Employee_2488,Female,53,Sales,Sales Executive,2025-01-20,Active,,High School,Surabaya,18226388,5598905,4.86,35,79.25,1.4784394250513346,5
EMP002489,Employee_2489,Male,33,IT,Software Engineer,2020-05-11,Active,,Bachelor,Jakarta,29014325,3202042,3.63,55,97.52,6.1738535249828885,4
EMP002490,Employee_2490,Female,21,Finance,Accountant,2024-12-24,Resigned,,High School,Semarang,20241743,363140,3.74,4,92.53,1.5523613963039014,2
EMP002491,Employee_2491,Male,55,Logistics,Supply Chain Analyst,2025-11-01,Active,,Bachelor,Yogyakarta,13249996,4465803,3.74,49,77.42,0.6981519507186859,1
EMP002492,Employee_2492,Female,54,HR,HR Manager,2021-05-21,Resigned,,Diploma,Medan,17894488,625572,3.66,22,73.74,5.147159479808351,1
EMP002493,Employee_2493,Female,40,Customer Service,Customer Support,2025-02-23,Active,,High School,Jakarta,6579795,147975,3.21,0,99.96,1.3853524982888432,5
EMP002494,Employee_2494,Male,45,Logistics,Supply Chain Analyst,2018-12-29,Active,,High School,Yogyakarta,9359452,2445452,4.86,37,88.1,7.540041067761807,3
EMP002495,Employee_2495,Male,44,IT,Data Analyst,2020-04-23,Resigned,2023-03-02,Diploma,Yogyakarta,20249404,8459546,4.34,45,76.67,2.855578370978782,4
EMP002496,Employee_2496,Female,37,Logistics,Warehouse Staff,2020-08-15,Active,,Master,Jakarta,8111298,4372995,3.2,5,75.52,5.9110198494182065,2
EMP002497,Employee_2497,Female,57,IT,Data Analyst,2019-11-10,Active,,Master,Medan,7492696,6935100,3.31,18,87.95,6.674880219028063,1
EMP002498,Employee_2498,Female,28,Customer Service,Customer Support,2021-12-22,Active,,Master,Yogyakarta,16778202,8922898,3.73,50,81.27,4.558521560574949,2
EMP002499,Employee_2499,Male,42,Sales,Sales Executive,2022-10-09,Active,,High School,Medan,20050844,6582940,4.14,6,79.62,3.761806981519507,4
EMP002500,Employee_2500,Female,39,HR,HR Staff,2021-07-29,Active,,Master,Jakarta,10450443,8386105,2.87,42,83.65,4.958247775496235,5
EMP002501,Employee_2501,Female,53,Operations,Operations Manager,2019-02-24,Active,,Bachelor,Medan,7651048,5106766,4.4,36,85.57,7.383983572895278,5
EMP002502,Employee_2502,Male,54,Logistics,Warehouse Staff,2019-03-12,Active,,Diploma,Yogyakarta,20963616,3234152,3.0,55,82.32,7.340177960301164,3
EMP002503,Employee_2503,Female,53,HR,Recruiter,2019-11-04,Active,,High School,Medan,32148310,2600503,2.89,47,75.48,6.691307323750856,4
EMP002504,Employee_2504,Male,25,HR,HR Manager,2019-01-14,Active,,Bachelor,Bandung,16453100,5496076,3.81,43,90.14,7.496235455167693,5
EMP002505,Employee_2505,Female,41,Marketing,SEO Specialist,2018-08-07,Active,,Diploma,Jakarta,24871792,9599013,4.56,43,75.03,7.9342915811088295,3
EMP002506,Employee_2506,Female,32,IT,System Admin,2024-08-06,Active,,Bachelor,Surabaya,31178618,42387,4.41,46,71.54,1.9356605065023955,2
EMP002507,Employee_2507,Female,57,Operations,Operations Staff,2020-03-12,Active,,Bachelor,Bandung,32733836,5526692,4.92,60,90.54,6.338124572210814,5
EMP002508,Employee_2508,Female,44,IT,Data Analyst,2024-12-13,Active,,Bachelor,Medan,13594094,9968863,3.14,18,76.39,1.5824777549623545,2
EMP002509,Employee_2509,Female,52,Customer Service,Customer Support,2025-12-28,Active,,Diploma,Yogyakarta,27870325,7300195,3.74,39,87.25,0.5420944558521561,3
EMP002510,Employee_2510,Female,40,Operations,Operations Manager,2018-09-06,Active,,High School,Jakarta,26788351,2481946,3.62,11,90.4,7.852156057494867,3
EMP002511,Employee_2511,Male,23,IT,Data Analyst,2025-06-15,Active,,Bachelor,Semarang,32622431,1608586,3.14,17,95.56,1.0787132101300478,1
EMP002512,Employee_2512,Female,34,HR,HR Manager,2018-06-16,Active,,High School,Jakarta,10405735,5213621,2.99,10,91.79,8.0766598220397,5
EMP002513,Employee_2513,Male,48,Logistics,Supply Chain Analyst,2024-10-08,Resigned,,Master,Medan,10847327,949110,3.38,50,99.32,1.7631759069130732,4
EMP002514,Employee_2514,Male,28,Finance,Financial Analyst,2021-06-30,Active,,Diploma,Medan,19211116,5232886,4.63,9,90.02,5.037645448323066,1
EMP002515,Employee_2515,Female,21,HR,Recruiter,2023-05-16,Active,,Diploma,Surabaya,18927101,4063125,3.25,30,87.01,3.162217659137577,3
EMP002516,Employee_2516,Female,29,Finance,Financial Analyst,2023-12-25,Active,,Diploma,Surabaya,5135572,5484207,3.62,0,82.27,2.5516769336071183,4
EMP002517,Employee_2517,Female,25,Sales,Sales Executive,2023-03-03,Active,,Master,Bandung,17041656,4882400,4.56,51,71.92,3.3648186173853527,4
EMP002518,Employee_2518,Female,48,Sales,Sales Executive,2024-01-13,Active,,Bachelor,Surabaya,24061523,7383102,3.16,7,70.23,2.4996577686516086,5
EMP002519,Employee_2519,Female,21,HR,HR Manager,2019-09-27,Active,,Bachelor,Medan,12702433,5077196,3.05,23,79.68,6.795345653661875,1
EMP002520,Employee_2520,Female,52,HR,HR Staff,2024-01-11,Resigned,2025-01-04,Bachelor,Medan,34506686,8747431,4.02,0,90.2,0.9828884325804244,1
EMP002521,Employee_2521,Female,33,HR,Recruiter,2021-01-22,Resigned,2025-12-07,Diploma,Bandung,22163395,7997699,3.21,0,91.44,4.87337440109514,5
EMP002522,Employee_2522,Female,25,Marketing,SEO Specialist,2025-11-13,Active,,High School,Yogyakarta,6469330,5566268,3.05,53,95.19,0.6652977412731006,1
EMP002523,Employee_2523,Male,34,Customer Service,Customer Support,2024-11-01,Active,,High School,Jakarta,22087188,7218122,3.08,12,84.36,1.6974674880219027,1
EMP002524,Employee_2524,Male,47,Operations,Operations Manager,2024-07-22,Resigned,,Bachelor,Surabaya,24186959,8963956,2.77,44,80.07,1.9767282683093772,5
EMP002525,Employee_2525,Female,50,Logistics,Warehouse Staff,2025-07-30,Resigned,,Master,Medan,14888113,7339392,3.91,7,85.92,0.9555099247091033,3
EMP002526,Employee_2526,Female,57,IT,Data Analyst,2024-11-28,Active,,Bachelor,Yogyakarta,7472400,5313062,4.63,35,78.45,1.623545516769336,2
EMP002527,Employee_2527,Female,51,IT,Data Analyst,2019-03-20,Active,,High School,Jakarta,34509620,628536,4.28,38,85.56,7.318275154004107,1
EMP002528,Employee_2528,Female,29,Logistics,Supply Chain Analyst,2018-02-24,Resigned,2021-11-10,High School,Jakarta,20753112,7203958,3.37,14,98.08,3.7097878165639973,4
EMP002529,Employee_2529,Male,49,IT,System Admin,2019-08-25,Active,,Master,Bandung,12494191,8102343,3.74,2,98.68,6.885694729637235,4
EMP002530,Employee_2530,Male,46,IT,System Admin,2019-06-18,Active,,Bachelor,Jakarta,17411889,852930,3.57,17,72.55,7.0718685831622174,5
EMP002531,Employee_2531,Female,53,HR,Recruiter,2023-03-28,Active,,Diploma,Yogyakarta,28838060,5198541,4.69,33,71.88,3.29637234770705,4
EMP002532,Employee_2532,Male,27,Marketing,Marketing Executive,2018-06-06,Active,,Master,Bandung,6877794,4043567,2.76,11,96.29,8.10403832991102,3
EMP002533,Employee_2533,Male,28,Marketing,SEO Specialist,2018-12-22,Active,,Master,Medan,9955175,5803954,2.97,55,90.79,7.559206023271732,4
EMP002534,Employee_2534,Female,56,Logistics,Supply Chain Analyst,2020-03-18,Resigned,,Master,Bandung,30403621,9449812,3.95,28,84.44,6.321697467488022,3
EMP002535,Employee_2535,Male,32,Sales,Sales Executive,2021-01-14,Resigned,,High School,Surabaya,11476036,1991665,3.42,14,81.61,5.494866529774128,4
EMP002536,Employee_2536,Female,46,IT,Data Analyst,2018-05-03,Active,,Master,Medan,23411673,4774582,3.99,15,84.85,8.19712525667351,3
EMP002537,Employee_2537,Female,22,Operations,Operations Manager,2020-10-12,Active,,Bachelor,Bandung,19273916,7958320,3.8,55,91.69,5.752224503764545,5
EMP002538,Employee_2538,Female,31,Customer Service,Customer Support,2024-03-03,Resigned,,High School,Yogyakarta,19656039,8717890,3.62,35,87.39,2.3627652292950034,5
EMP002539,Employee_2539,Male,28,Sales,Sales Manager,2018-01-29,Active,,Master,Medan,16430307,6902130,4.07,16,82.42,8.454483230663929,5
EMP002540,Employee_2540,Male,38,Marketing,Marketing Executive,2020-10-02,Active,,Master,Surabaya,16726976,3020384,4.66,39,85.13,5.779603011635865,3
EMP002541,Employee_2541,Female,55,IT,Data Analyst,2024-09-19,Active,,High School,Yogyakarta,11948270,5486942,2.87,39,91.35,1.8151950718685832,5
EMP002542,Employee_2542,Male,26,HR,Recruiter,2019-05-02,Active,,Master,Medan,18584884,366378,4.75,58,94.69,7.200547570157426,3
EMP002543,Employee_2543,Female,48,Operations,Operations Manager,2024-03-15,Active,,Master,Bandung,31933916,3892873,3.52,34,93.46,2.329911019849418,4
EMP002544,Employee_2544,Female,32,HR,HR Manager,2020-04-09,Active,,High School,Yogyakarta,16452666,7784417,4.36,37,71.47,6.261464750171116,3
EMP002545,Employee_2545,Female,28,Customer Service,Customer Support,2021-06-18,Active,,Diploma,Surabaya,20255289,3376850,4.01,42,91.19,5.070499657768652,1
EMP002546,Employee_2546,Female,29,HR,HR Staff,2021-03-25,Resigned,2025-01-12,Bachelor,Bandung,23794872,6132501,4.43,57,86.72,3.802874743326489,2
EMP002547,Employee_2547,Male,29,Finance,Financial Analyst,2018-11-09,Active,,Bachelor,Surabaya,25091244,7532699,3.85,18,77.4,7.676933607118412,3
EMP002548,Employee_2548,Male,34,Operations,Operations Staff,2018-11-27,Active,,Bachelor,Bandung,32233632,274459,3.28,39,98.91,7.627652292950034,4
EMP002549,Employee_2549,Male,37,Logistics,Supply Chain Analyst,2024-11-14,Active,,Master,Yogyakarta,25096114,3204760,3.31,54,83.7,1.6618754277891854,5
EMP002550,Employee_2550,Male,35,Logistics,Supply Chain Analyst,2022-07-15,Active,,Diploma,Bandung,33888119,9474290,2.86,60,90.5,3.997262149212868,1
EMP002551,Employee_2551,Male,29,Logistics,Warehouse Staff,2025-02-15,Active,,High School,Medan,19514461,7551217,3.05,33,76.96,1.4072553045859,3
EMP002552,Employee_2552,Male,48,Logistics,Supply Chain Analyst,2024-03-06,Active,,Master,Bandung,27154128,2684582,4.32,2,88.51,2.3545516769336072,2
EMP002553,Employee_2553,Female,30,Marketing,SEO Specialist,2018-01-29,Active,,Master,Jakarta,9754291,9121165,3.2,7,99.26,8.454483230663929,2
EMP002554,Employee_2554,Male,39,Logistics,Warehouse Staff,2025-06-04,Active,,High School,Medan,29483583,5947144,3.27,49,87.3,1.108829568788501,3
EMP002555,Employee_2555,Female,33,Finance,Accountant,2019-05-06,Active,,Diploma,Bandung,31467422,948721,4.96,6,75.71,7.189596167008898,5
EMP002556,Employee_2556,Female,26,Sales,Sales Executive,2024-05-07,Active,,Master,Yogyakarta,28377172,1733657,4.83,57,98.74,2.184804928131417,4
EMP002557,Employee_2557,Female,47,Marketing,SEO Specialist,2025-01-05,Resigned,2026-07-14,High School,Jakarta,13742269,4384737,4.11,15,72.02,1.5195071868583163,1
EMP002558,Employee_2558,Male,27,HR,HR Manager,2021-04-23,Active,,Bachelor,Bandung,28160046,8458817,4.23,41,99.82,5.223819301848049,5
EMP002559,Employee_2559,Female,25,Customer Service,Call Center,2022-05-16,Active,,Diploma,Semarang,6145875,7045339,3.5,8,86.24,4.161533196440794,2
EMP002560,Employee_2560,Male,35,Marketing,SEO Specialist,2020-03-26,Active,,Diploma,Medan,16323710,411898,3.5,14,91.0,6.299794661190965,2
EMP002561,Employee_2561,Male,40,IT,System Admin,2019-05-20,Active,,Diploma,Bandung,33199794,812200,3.18,9,85.13,7.151266255989048,1
EMP002562,Employee_2562,Male,38,HR,HR Staff,2024-11-03,Active,,Diploma,Semarang,34818093,9038376,4.29,41,87.16,1.6919917864476386,2
EMP002563,Employee_2563,Female,22,IT,Data Analyst,2018-05-12,Active,,Diploma,Semarang,34619522,3783052,3.75,57,86.24,8.172484599589323,2
EMP002564,Employee_2564,Male,46,HR,HR Staff,2022-09-08,Resigned,,Bachelor,Jakarta,5166105,3143357,3.74,19,79.01,3.8466803559206024,1
EMP002565,Employee_2565,Female,50,HR,Recruiter,2023-01-15,Active,,Bachelor,Bandung,33027906,4731654,4.88,55,76.3,3.4934976043805612,3
EMP002566,Employee_2566,Male,45,Finance,Accountant,2023-06-28,Active,,High School,Bandung,11123616,4743037,4.32,29,98.04,3.0444900752908968,1
EMP002567,Employee_2567,Male,35,Customer Service,Customer Support,2025-05-04,Active,,High School,Yogyakarta,31671896,5705381,2.6,54,73.42,1.1937029431895962,1
EMP002568,Employee_2568,Male,30,Logistics,Warehouse Staff,2024-05-09,Active,,Master,Bandung,24556990,3914812,3.5,19,85.75,2.1793292265571527,2
EMP002569,Employee_2569,Female,40,Customer Service,Customer Support,2024-09-02,Active,,Master,Medan,11827815,842995,4.67,38,86.65,1.8617385352498288,4
EMP002570,Employee_2570,Female,30,IT,Software Engineer,2021-03-23,Active,,Diploma,Semarang,15852661,4456186,4.49,38,74.49,5.308692676249144,4
EMP002571,Employee_2571,Female,57,Operations,Operations Manager,2022-10-23,Active,,Bachelor,Yogyakarta,28017280,8341397,3.52,30,86.86,3.7234770704996576,5
EMP002572,Employee_2572,Male,24,Logistics,Supply Chain Analyst,2024-07-02,Active,,Bachelor,Jakarta,28597953,3106577,3.42,23,80.08,2.0314852840520192,4
EMP002573,Employee_2573,Male,55,Finance,Accountant,2021-08-07,Active,,Diploma,Yogyakarta,34162373,9546931,4.66,23,99.16,4.933607118412047,4
EMP002574,Employee_2574,Female,34,Marketing,Marketing Executive,2018-06-07,Active,,High School,Yogyakarta,8699741,7282469,4.83,37,80.75,8.101300479123887,2
EMP002575,Employee_2575,Male,42,Finance,Accountant,2023-04-11,Active,,Bachelor,Medan,19093193,8235365,3.34,17,82.34,3.2580424366872007,3
EMP002576,Employee_2576,Male,46,Marketing,Marketing Executive,2025-01-02,Active,,High School,Medan,33970895,7976960,3.32,25,89.25,1.5277207392197125,5
EMP002577,Employee_2577,Female,41,Logistics,Supply Chain Analyst,2023-02-20,Active,,Diploma,Yogyakarta,14721801,6824141,4.26,45,97.54,3.3949349760438055,2
EMP002578,Employee_2578,Female,51,Sales,Sales Manager,2023-06-29,Resigned,2026-07-14,Diploma,Semarang,19722933,6327791,4.83,11,81.07,3.0417522245037647,2
EMP002579,Employee_2579,Male,34,IT,Data Analyst,2020-10-09,Active,,High School,Surabaya,21027709,8657365,2.73,38,96.99,5.760438056125941,2
EMP002580,Employee_2580,Male,42,HR,Recruiter,2018-11-15,Active,,Master,Bandung,28619722,5541128,3.9,42,97.02,7.660506502395619,4
EMP002581,Employee_2581,Male,23,Customer Service,Customer Support,2023-03-12,Resigned,,Master,Medan,24643672,7214373,3.28,41,89.25,3.3401779603011637,4
EMP002582,Employee_2582,Female,43,Finance,Financial Analyst,2022-04-29,Active,,Master,Semarang,17233443,9328039,2.5,20,94.57,4.20807665982204,4
EMP002583,Employee_2583,Male,52,Finance,Accountant,2018-01-09,Active,,Bachelor,Medan,11161420,4217295,4.37,1,87.27,8.509240246406572,4
EMP002584,Employee_2584,Male,51,Sales,Sales Manager,2021-11-20,Active,,High School,Medan,12641416,2580053,2.51,11,75.9,4.646132785763176,1
EMP002585,Employee_2585,Male,54,Customer Service,Customer Support,2021-06-19,Active,,High School,Surabaya,15353976,9463341,4.29,12,94.19,5.06776180698152,3
EMP002586,Employee_2586,Male,39,IT,Software Engineer,2025-10-24,Active,,Diploma,Yogyakarta,29013097,6368377,4.88,28,71.36,0.7200547570157426,2
EMP002587,Employee_2587,Male,47,HR,HR Staff,2023-08-10,Active,,Master,Jakarta,14276602,2522863,3.43,7,91.81,2.926762491444216,1
EMP002588,Employee_2588,Female,40,Marketing,SEO Specialist,2024-08-08,Resigned,,High School,Bandung,25986629,4801571,4.6,40,72.49,1.9301848049281314,5
EMP002589,Employee_2589,Female,36,IT,Software Engineer,2021-10-22,Active,,High School,Yogyakarta,34811316,5648550,4.69,45,75.24,4.725530458590007,4
EMP002590,Employee_2590,Female,50,Logistics,Warehouse Staff,2025-04-19,Active,,High School,Medan,26728096,7882455,3.31,2,83.27,1.2347707049965777,3
EMP002591,Employee_2591,Male,30,Customer Service,Customer Support,2018-10-07,Active,,Bachelor,Bandung,6980628,86391,4.15,13,78.08,7.767282683093772,3
EMP002592,Employee_2592,Male,45,Marketing,SEO Specialist,2018-07-28,Active,,Master,Surabaya,29931817,4755016,3.9,41,85.13,7.96167008898015,3
EMP002593,Employee_2593,Male,52,HR,Recruiter,2022-12-09,Active,,Bachelor,Yogyakarta,26238477,6427709,3.03,50,88.21,3.594798083504449,5
EMP002594,Employee_2594,Male,47,Operations,Operations Staff,2023-04-16,Resigned,2026-07-14,Bachelor,Medan,34068830,4389954,2.62,23,86.18,3.24435318275154,3
EMP002595,Employee_2595,Female,47,Customer Service,Customer Support,2025-11-22,Resigned,,Master,Surabaya,6773950,5298180,2.89,9,93.91,0.6406570841889117,4
EMP002596,Employee_2596,Female,23,IT,Data Analyst,2018-07-19,Active,,Bachelor,Jakarta,18016527,2245531,3.52,25,93.18,7.98631074606434,3
EMP002597,Employee_2597,Female,27,IT,Data Analyst,2025-06-14,Active,,High School,Bandung,13253749,3832195,4.11,19,86.25,1.08145106091718,4
EMP002598,Employee_2598,Female,25,HR,HR Manager,2021-09-05,Active,,High School,Surabaya,14746746,4143268,2.74,8,91.15,4.854209445585216,3
EMP002599,Employee_2599,Female,47,Finance,Financial Analyst,2018-12-01,Active,,Master,Surabaya,25925157,2044269,3.26,29,76.01,7.616700889801506,5
EMP002600,Employee_2600,Female,27,HR,HR Staff,2019-06-22,Active,,High School,Surabaya,24779279,9079520,4.96,43,80.11,7.060917180013689,4
EMP002601,Employee_2601,Male,47,Logistics,Supply Chain Analyst,2023-12-26,Active,,High School,Surabaya,23127823,3105548,4.45,42,81.63,2.5489390828199863,3
EMP002602,Employee_2602,Male,28,IT,System Admin,2022-07-17,Resigned,,Master,Semarang,4231694,7013137,3.51,18,99.5,3.991786447638604,5
EMP002603,Employee_2603,Male,46,Marketing,SEO Specialist,2022-01-31,Active,,High School,Surabaya,29736552,4266724,2.8,9,77.0,4.4490075290896645,4
EMP002604,Employee_2604,Female,21,Operations,Warehouse Staff,2022-07-04,Resigned,2025-05-02,Master,Bandung,14946614,9776703,4.44,1,85.13,2.8281998631074607,5
EMP002605,Employee_2605,Male,23,Operations,Operations Manager,2023-03-13,Active,,Bachelor,Yogyakarta,34526171,2175634,3.58,18,99.99,3.3374401095140316,5
EMP002606,Employee_2606,Male,24,Operations,Operations Manager,2021-11-03,Resigned,2025-07-08,Diploma,Surabaya,21670290,7980114,3.57,4,97.28,3.676933607118412,2
EMP002607,Employee_2607,Female,44,Finance,Accountant,2022-08-08,Active,,Diploma,Yogyakarta,33738940,6680002,2.59,50,88.79,3.9315537303216974,3
EMP002608,Employee_2608,Female,27,Operations,Operations Manager,2022-09-28,Active,,Diploma,Jakarta,24512249,2593356,3.31,40,83.91,3.79192334017796,3
EMP002609,Employee_2609,Female,42,HR,Recruiter,2021-05-01,Resigned,2022-07-06,Diploma,Jakarta,31885647,8921211,3.84,11,84.85,1.1800136892539357,3
EMP002610,Employee_2610,Female,58,IT,Data Analyst,2022-04-24,Active,,Diploma,Yogyakarta,20162535,8140435,2.64,0,71.85,4.2217659137577,2
EMP002611,Employee_2611,Female,43,Finance,Accountant,2025-03-29,Active,,High School,Yogyakarta,10614208,2706189,3.42,44,87.48,1.2922655715263518,3
EMP002612,Employee_2612,Female,58,Operations,Operations Manager,2019-04-03,Active,,Bachelor,Jakarta,12186118,3212923,3.78,51,89.7,7.279945242984257,2
EMP002613,Employee_2613,Male,58,HR,Recruiter,2020-01-20,Active,,Master,Semarang,26981920,8808599,2.95,60,81.22,6.480492813141684,3
EMP002614,Employee_2614,Female,55,IT,Software Engineer,2018-11-07,Resigned,,Diploma,Semarang,16446422,666556,4.29,46,92.59,7.682409308692677,5
EMP002615,Employee_2615,Female,31,Logistics,Supply Chain Analyst,2022-11-26,Active,,Bachelor,Yogyakarta,13547142,5807150,3.66,19,97.13,3.6303901437371664,4
EMP002616,Employee_2616,Male,21,Finance,Financial Analyst,2018-10-06,Active,,High School,Medan,33717355,5784759,2.73,16,85.48,7.770020533880904,5
EMP002617,Employee_2617,Male,41,Operations,Operations Manager,2024-07-17,Active,,Diploma,Yogyakarta,22422779,8208848,3.1,55,84.81,1.9904175222450375,5
EMP002618,Employee_2618,Male,25,IT,Software Engineer,2021-12-03,Active,,Bachelor,Jakarta,22036894,8934834,4.98,50,84.96,4.610540725530458,2
EMP002619,Employee_2619,Female,35,HR,Recruiter,2019-07-15,Active,,High School,Surabaya,30398727,8013197,3.41,50,86.23,6.997946611909651,4
EMP002620,Employee_2620,Male,46,IT,Software Engineer,2020-12-16,Active,,Master,Medan,22433602,6890363,4.66,1,99.65,5.574264202600959,2
EMP002621,Employee_2621,Female,36,Customer Service,Call Center,2021-07-13,Active,,Master,Medan,17349534,3440254,3.74,13,76.87,5.002053388090349,3
EMP002622,Employee_2622,Male,38,Operations,Operations Staff,2018-04-25,Active,,Master,Yogyakarta,7002122,472839,4.52,29,78.73,8.219028062970569,1
EMP002623,Employee_2623,Male,51,IT,Data Analyst,2024-09-01,Active,,Diploma,Bandung,30035268,4093535,3.3,6,98.27,1.864476386036961,3
EMP002624,Employee_2624,Female,55,IT,Data Analyst,2021-08-19,Active,,High School,Semarang,15561653,1372448,4.25,22,95.43,4.900752908966461,1
EMP002625,Employee_2625,Female,58,Customer Service,Call Center,2023-04-16,Active,,Master,Surabaya,14276832,6659310,3.16,4,93.49,3.24435318275154,1
EMP002626,Employee_2626,Female,48,Sales,Sales Executive,2019-01-04,Active,,Diploma,Medan,23099900,2350672,2.56,18,92.66,7.523613963039014,5
EMP002627,Employee_2627,Male,36,IT,Data Analyst,2020-07-01,Active,,Diploma,Semarang,6743047,2350429,4.84,12,80.98,6.034223134839151,4
EMP002628,Employee_2628,Male,35,Operations,Warehouse Staff,2021-07-30,Active,,High School,Semarang,22795604,8527790,2.54,18,84.95,4.955509924709103,2
EMP002629,Employee_2629,Male,56,Marketing,SEO Specialist,2018-02-13,Active,,Diploma,Medan,11408660,1292214,3.57,42,83.08,8.413415468856947,5
EMP002630,Employee_2630,Female,27,Operations,Operations Manager,2024-03-14,Active,,Master,Bandung,26579833,7751110,3.79,33,83.53,2.3326488706365502,3
EMP002631,Employee_2631,Female,41,Sales,Sales Manager,2021-02-07,Active,,Diploma,Yogyakarta,33326362,7019648,4.02,51,95.58,5.429158110882957,2
EMP002632,Employee_2632,Female,45,Customer Service,Call Center,2020-05-24,Resigned,,Bachelor,Semarang,24994398,2580381,3.74,53,70.05,6.138261464750171,5
EMP002633,Employee_2633,Female,55,Logistics,Supply Chain Analyst,2022-08-04,Active,,Master,Semarang,24468386,562290,2.75,55,92.49,3.9425051334702257,2
EMP002634,Employee_2634,Female,31,Operations,Software Engineer,2020-10-26,Active,,Diploma,Yogyakarta,16525731,6990975,3.49,57,80.57,5.713894592744696,5
EMP002635,Employee_2635,Male,44,IT,Data Analyst,2018-08-07,Active,,Master,Jakarta,13960565,9170709,3.05,24,74.52,7.9342915811088295,1
EMP002636,Employee_2636,Male,22,Finance,Financial Analyst,2022-10-20,Active,,Bachelor,Semarang,18234360,1976664,3.47,10,71.24,3.7316906228610542,2
EMP002637,Employee_2637,Female,48,Operations,Warehouse Staff,2025-08-28,Resigned,,High School,Medan,18729882,5240432,3.58,35,90.31,0.8761122518822724,2
EMP002638,Employee_2638,Male,25,Operations,Operations Staff,2018-10-09,Resigned,2020-02-04,High School,Jakarta,12304701,5292399,2.95,13,73.19,1.322381930184805,2
EMP002639,Employee_2639,Female,22,HR,HR Manager,2024-02-02,Resigned,,High School,Yogyakarta,4120477,5594990,4.78,56,95.12,2.4449007529089664,5
EMP002640,Employee_2640,Female,41,Marketing,Marketing Executive,2020-07-07,Active,,Diploma,Surabaya,17443084,1471865,3.92,24,91.57,6.017796030116359,4
EMP002641,Employee_2641,Female,40,Logistics,Supply Chain Analyst,2018-05-27,Active,,Bachelor,Semarang,21334326,648128,4.82,4,77.06,8.131416837782341,3
EMP002642,Employee_2642,Female,52,Operations,Operations Manager,2024-03-01,Active,,Master,Yogyakarta,28191334,908404,2.87,49,78.49,2.3682409308692676,2
EMP002643,Employee_2643,Male,22,Logistics,Supply Chain Analyst,2023-03-04,Active,,Bachelor,Bandung,31485689,596183,4.04,34,80.26,3.36208076659822,3
EMP002644,Employee_2644,Female,23,Finance,Financial Analyst,2020-06-26,Active,,Diploma,Jakarta,18259331,2720061,4.82,33,76.97,6.047912388774812,5
EMP002645,Employee_2645,Female,58,Operations,Operations Staff,2018-06-02,Active,,High School,Semarang,9802395,2272335,3.2,49,84.98,8.114989733059549,2
EMP002646,Employee_2646,Female,56,IT,System Admin,2023-06-29,Active,,Diploma,Bandung,23654130,4788609,4.57,53,81.56,3.0417522245037647,4
EMP002647,Employee_2647,Female,39,Finance,Accountant,2025-09-08,Active,,Bachelor,Yogyakarta,22556310,9757949,2.84,2,88.75,0.8459958932238193,5
EMP002648,Employee_2648,Male,34,IT,Software Engineer,2021-02-12,Active,,Master,Medan,23086088,4743580,2.85,41,95.64,5.415468856947296,4
EMP002649,Employee_2649,Male,57,Operations,Operations Staff,2020-04-04,Resigned,,Master,Yogyakarta,14472482,3226094,3.58,45,84.43,6.275154004106776,2
EMP002650,Employee_2650,Female,28,Finance,Financial Analyst,2023-09-05,Active,,Master,Yogyakarta,4323063,7515838,4.07,50,70.14,2.855578370978782,4
EMP002651,Employee_2651,Male,56,HR,HR Staff,2020-04-27,Active,,Diploma,Bandung,16959791,3992140,4.19,37,97.97,6.2121834360027375,3
EMP002652,Employee_2652,Male,38,Finance,Financial Analyst,2020-08-07,Active,,Master,Medan,6132255,8854583,4.99,50,78.1,5.932922655715264,3
EMP002653,Employee_2653,Male,52,Sales,Sales Manager,2024-06-25,Active,,Bachelor,Surabaya,20579802,1766591,2.53,22,85.64,2.0506502395619437,2
EMP002654,Employee_2654,Male,32,Operations,Operations Manager,2025-12-01,Resigned,,Bachelor,Surabaya,10817795,3722939,4.92,28,94.0,0.6160164271047228,5
EMP002655,Employee_2655,Male,29,Finance,Financial Analyst,2022-06-05,Active,,High School,Jakarta,30126702,1436686,4.67,31,78.13,4.1067761806981515,3
